aj1-04233	u51ab-t	0	0	200	200
cdp-8de8	cdp-8de8-var-003	0	0	200	200
cdp-8b64-10-var-001	cdp-8b64-10-var-005	0	0	200	200
cdp-8b64-11-var-001	cdp-8b64-11-var-002	0	0	200	200
u2103	mihail-jp_gothic-u2103	0	0	200	200
u3005	mihail-jp_gothic-u3005	0	0	200	200
u3006	mihail-jp_gothic-u3006	0	0	200	200
u300e	mihail-jp_ming-u300e	0	0	200	200
u300f	mihail-jp_ming-u300f	0	0	200	200
u3042	mihail-jp_gothkana-u3042	0	0	200	200
u3044	mihail-jp_gothkana-u3044	0	0	200	200
u3046	mihail-jp_gothkana-u3046	0	0	200	200
u3048	mihail-jp_gothkana-u3048	0	0	200	200
u304a	mihail-jp_gothkana-u304a	0	0	200	200
u304b	mihail-jp_gothkana-u304b	0	0	200	200
u304d	mihail-jp_gothkana-u304d	0	0	200	200
u304f	mihail-jp_gothkana-u304f	0	0	200	200
u3051	mihail-jp_gothkana-u3051	0	0	200	200
u3053	mihail-jp_gothkana-u3053	0	0	200	200
u3055	mihail-jp_gothkana-u3055	0	0	200	200
u3057	mihail-jp_gothkana-u3057	0	0	200	200
u3059	mihail-jp_gothkana-u3059	0	0	200	200
u305b	mihail-jp_gothkana-u305b	0	0	200	200
u305d	mihail-jp_gothkana-u305d-var-001	0	0	200	200
u305f	mihail-jp_gothkana-u305f	0	0	200	200
u3061	mihail-jp_gothkana-u3061	0	0	200	200
u3064	mihail-jp_gothkana-u3064	0	0	200	200
u3066	mihail-jp_gothkana-u3066	0	0	200	200
u3068	mihail-jp_gothkana-u3068	0	0	200	200
u306a	mihail-jp_gothkana-u306a	0	0	200	200
u306b	mihail-jp_gothkana-u306b	0	0	200	200
u306c	mihail-jp_gothkana-u306c	0	0	200	200
u306d	mihail-jp_gothkana-u306d	0	0	200	200
u306e	mihail-jp_gothkana-u306e	0	0	200	200
u306f	mihail-jp_gothkana-u306f	0	0	200	200
u3072	mihail-jp_gothkana-u3072	0	0	200	200
u3075	mihail-jp_gothkana-u3075	0	0	200	200
u3078	mihail-jp_gothkana-u3078	0	0	200	200
u307b	mihail-jp_gothkana-u307b	0	0	200	200
u307e	mihail-jp_gothkana-u307e	0	0	200	200
u307f	mihail-jp_gothkana-u307f	0	0	200	200
u3080	mihail-jp_gothkana-u3080	0	0	200	200
u3081	mihail-jp_gothkana-u3081	0	0	200	200
u3082	mihail-jp_gothkana-u3082	0	0	200	200
u3084	mihail-jp_gothkana-u3084	0	0	200	200
u3086	mihail-jp_gothkana-u3086	0	0	200	200
u3088	mihail-jp_gothkana-u3088	0	0	200	200
u3089	mihail-jp_gothkana-u3089	0	0	200	200
u308a	mihail-jp_gothkana-u308a	0	0	200	200
u308b	mihail-jp_gothkana-u308b	0	0	200	200
u308c	mihail-jp_gothkana-u308c	0	0	200	200
u308d	mihail-jp_gothkana-u308d	0	0	200	200
u308f	mihail-jp_gothkana-u308f	0	0	200	200
u3090	mihail-jp_gothkana-u3090	0	0	200	200
u3091	mihail-jp_gothkana-u3091	0	0	200	200
u3092	mihail-jp_gothkana-u3092	0	0	200	200
u3093	mihail-jp_gothkana-u3093	0	0	200	200
u309a	mihail-jp_gothkana-u309a	0	0	200	200
u309d	mihail-jp_gothkana-u309d	0	0	200	200
u30a2	mihail-jp_mingkana-u30a2	0	0	200	200
u30a4	mihail-jp_mingkana-u30a4	0	0	200	200
u30a6	mihail-jp_mingkana-u30a6	0	0	200	200
u30a8	mihail-jp_mingkana-u30a8	0	0	200	200
u30aa	mihail-jp_mingkana-u30aa	0	0	200	200
u30ab	mihail-jp_mingkana-u30ab	0	0	200	200
u30ad	mihail-jp_mingkana-u30ad	0	0	200	200
u30af	mihail-jp_mingkana-u30af	0	0	200	200
u30b1	mihail-jp_mingkana-u30b1	0	0	200	200
u30b3	mihail-jp_mingkana-u30b3	0	0	200	200
u30b5	mihail-jp_mingkana-u30b5	0	0	200	200
u30b7	mihail-jp_mingkana-u30b7	0	0	200	200
u30b9	mihail-jp_mingkana-u30b9	0	0	200	200
u30bb	mihail-jp_mingkana-u30bb	0	0	200	200
u30bd	mihail-jp_mingkana-u30bd	0	0	200	200
u30bf	mihail-jp_mingkana-u30bf	0	0	200	200
u30c1	mihail-jp_mingkana-u30c1	0	0	200	200
u30c4	mihail-jp_mingkana-u30c4	0	0	200	200
u30c6	mihail-jp_mingkana-u30c6	0	0	200	200
u30c8	mihail-jp_mingkana-u30c8	0	0	200	200
u30ca	mihail-jp_mingkana-u30ca	0	0	200	200
u30cb	mihail-jp_mingkana-u30cb	0	0	200	200
u30cc	mihail-jp_mingkana-u30cc	0	0	200	200
u30cd	mihail-jp_mingkana-u30cd	0	0	200	200
u30ce	mihail-jp_mingkana-u30ce	0	0	200	200
u30cf	mihail-jp_mingkana-u30cf	0	0	200	200
u30d2	mihail-jp_mingkana-u30d2	0	0	200	200
u30d5	mihail-jp_mingkana-u30d5	0	0	200	200
u30d8	mihail-jp_mingkana-u30d8	0	0	200	200
u30db	mihail-jp_mingkana-u30db	0	0	200	200
u30de	mihail-jp_mingkana-u30de	0	0	200	200
u30df	mihail-jp_mingkana-u30df	0	0	200	200
u30e0	mihail-jp_mingkana-u30e0	0	0	200	200
u30e1	mihail-jp_mingkana-u30e1	0	0	200	200
u30e2	mihail-jp_mingkana-u30e2	0	0	200	200
u30e4	mihail-jp_mingkana-u30e4	0	0	200	200
u30e6	mihail-jp_mingkana-u30e6	0	0	200	200
u30e8	mihail-jp_mingkana-u30e8	0	0	200	200
u30e9	mihail-jp_mingkana-u30e9	0	0	200	200
u30ea	mihail-jp_mingkana-u30ea	0	0	200	200
u30eb	mihail-jp_mingkana-u30eb	0	0	200	200
u30ec	mihail-jp_mingkana-u30ec	0	0	200	200
u30ed	mihail-jp_mingkana-u30ed	0	0	200	200
u30ef	mihail-jp_mingkana-u30ef	0	0	200	200
u30f0	mihail-jp_mingkana-u30f0	0	0	200	200
u30f1	mihail-jp_mingkana-u30f1	0	0	200	200
u30f2	mihail-jp_mingkana-u30f2	0	0	200	200
u30f3	mihail-jp_mingkana-u30f3	0	0	200	200
u30fc	mihail-jp_gothkana-u30fc-var-001	0	0	200	200
u30fc-vert	mihail-jp_gothkana-u30fc-vert	0	0	200	200
u30fd	mihail-jp_mingkana-u30fd	0	0	200	200
u3951-03	u3951-03-var-002	0	0	200	200
u4e45	u4e45-t	0	0	200	200
u4ead-02	u4ead-02-var-001	0	0	200	200
u5196	u5196-itaiji-001	0	0	200	200
u5196-03	u5196-03-itaiji-001	0	0	200	200
u5196-03-var-002	u5196-03-itaiji-001	0	0	200	200
u5196-08-var-001	u5196-03-itaiji-001	32	0	163	200
u5196-08-var-002	u5196-03-itaiji-001	32	0	163	200
u51ab	u51ab-t	0	0	200	200
u51ab-01	u51ab-01-var-006	0	0	200	200
u51ab-01-var-001	u51ab-01-var-006	0	0	200	200
u51ab-01-var-002	u51ab-01-var-006	0	0	200	200
u53d7-02	u53d7-02-var-001	0	0	200	200
u5802-02	u5802-02-var-003	0	0	200	200
u5922	u5922-02-var-003	0	0	200	200
u5922-02-var-001	u5922-02-var-004	0	0	200	200
u5b8f-02	u5b8f-02-var-002	0	0	200	200
u5b97-02	u5b97-02-var-003	0	0	200	200
u5bb3-08-var-002	u5bb3-08-var-008	0	0	200	200
u5bb6-02	u5bb6-02-var-001	0	0	200	200
u5e00-03-var-002	u5e00-03-var-005	0	0	200	200
u5e00-03-var-003	u5e00-03-var-005	0	0	200	200
u5e00-03-var-004	u5e00-03-var-005	0	0	200	200
u5e1a-02	u5e1a-02-var-006	0	0	200	200
u5e1a-02-var-004	u5e1a-02-var-007	0	0	200	200
u65c1-02	u65c1-02-var-004	0	0	200	200
u65c1-02-var-002	u65c1-02-var-005	0	0	200	200
u6c35	u6c35-var-001	0	0	200	200
u6c35-01	u6c35-01-var-009	0	0	200	200
u6c35-01-var-001	u6c35-01-var-010	0	0	200	200
u6c35-01-var-002	u6c35-01-var-011	0	0	200	200
u6c35-01-var-003	u6c35-01-var-011	0	0	200	200
u6c35-01-var-004	u6c35-01-var-011	0	0	200	200
u6c35-01-var-008	u6c35-01-var-011	0	0	200	200
u6c35-09	u6c35-01-var-010	0	0	200	200
u8ecd-02	u8ecd-02-var-002	0	0	200	200
u96e8-03-var-005	u96e8-03-var-022	0	0	200	200
u96ea-k08	u96ea-k	34	0	168	200
ufa64-02-var-001	ufa64-02-var-002	0	0	200	200
uff06	mihail-jp_gothic-uff06	0	0	200	200
uff10	mihail-jp_gothic-uff10	0	0	200	200
uff11	mihail-jp_gothic-uff11	0	0	200	200
uff12	mihail-jp_gothic-uff12	0	0	200	200
uff13	mihail-jp_gothic-uff13	0	0	200	200
uff14	mihail-jp_gothic-uff14	0	0	200	200
uff15	mihail-jp_gothic-uff15	0	0	200	200
uff16	mihail-jp_gothic-uff16	0	0	200	200
uff17	mihail-jp_gothic-uff17	0	0	200	200
uff18	mihail-jp_gothic-uff18	0	0	200	200
uff19	mihail-jp_gothic-uff19	0	0	200	200
uff21	mihail-jp_gothic-uff21	0	0	200	200
uff22	mihail-jp_gothic-uff22	0	0	200	200
uff23	mihail-jp_gothic-uff23	0	0	200	200
uff24	mihail-jp_gothic-uff24	0	0	200	200
uff25	mihail-jp_gothic-uff25	0	0	200	200
uff26	mihail-jp_gothic-uff26	0	0	200	200
uff27	mihail-jp_gothic-uff27	0	0	200	200
uff28	mihail-jp_gothic-uff28	0	0	200	200
uff29	mihail-jp_gothic-uff29	0	0	200	200
uff2a	mihail-jp_gothic-uff2a	0	0	200	200
uff2b	mihail-jp_gothic-uff2b	0	0	200	200
uff2c	mihail-jp_gothic-uff2c	0	0	200	200
uff2d	mihail-jp_gothic-uff2d	0	0	200	200
uff2e	mihail-jp_gothic-uff2e	0	0	200	200
uff2f	mihail-jp_gothic-uff2f	0	0	200	200
uff30	mihail-jp_gothic-uff30	0	0	200	200
uff31	mihail-jp_gothic-uff31	0	0	200	200
uff32	mihail-jp_gothic-uff32	0	0	200	200
uff33	mihail-jp_gothic-uff33	0	0	200	200
uff34	mihail-jp_gothic-uff34	0	0	200	200
uff35	mihail-jp_gothic-uff35	0	0	200	200
uff36	mihail-jp_gothic-uff36	0	0	200	200
uff37	mihail-jp_gothic-uff37	0	0	200	200
uff38	mihail-jp_gothic-uff38	0	0	200	200
uff39	mihail-jp_gothic-uff39	0	0	200	200
uff3a	mihail-jp_gothic-uff3a	0	0	200	200
uff41	mihail-jp_gothic-uff41	0	0	200	200
uff42	mihail-jp_gothic-uff42	0	0	200	200
uff43	mihail-jp_gothic-uff43	0	0	200	200
uff44	mihail-jp_gothic-uff44	0	0	200	200
uff45	mihail-jp_gothic-uff45	0	0	200	200
uff46	mihail-jp_gothic-uff46	0	0	200	200
uff47	mihail-jp_gothic-uff47	0	0	200	200
uff48	mihail-jp_gothic-uff48	0	0	200	200
uff49	mihail-jp_gothic-uff49	0	0	200	200
uff4a	mihail-jp_gothic-uff4a	0	0	200	200
uff4b	mihail-jp_gothic-uff4b	0	0	200	200
uff4c	mihail-jp_gothic-uff4c	0	0	200	200
uff4d	mihail-jp_gothic-uff4d	0	0	200	200
uff4e	mihail-jp_gothic-uff4e	0	0	200	200
uff4f	mihail-jp_gothic-uff4f	0	0	200	200
uff50	mihail-jp_gothic-uff50	0	0	200	200
uff51	mihail-jp_gothic-uff51	0	0	200	200
uff52	mihail-jp_gothic-uff52	0	0	200	200
uff53	mihail-jp_gothic-uff53	0	0	200	200
uff54	mihail-jp_gothic-uff54	0	0	200	200
uff55	mihail-jp_gothic-uff55	0	0	200	200
uff56	mihail-jp_gothic-uff56	0	0	200	200
uff57	mihail-jp_gothic-uff57	0	0	200	200
uff58	mihail-jp_gothic-uff58	0	0	200	200
uff59	mihail-jp_gothic-uff59	0	0	200	200
uff5a	mihail-jp_gothic-uff5a	0	0	200	200
uffe5	mihail-jp_gothic-uffe5	0	0	200	200
u21a04-03	u21a04-03-var-005	0	0	200	200
u21a04-03-var-001	u21a04-03-var-006	0	0	200	200
u241fe-03	u241fe-03-var-013	0	0	200	200
u241fe-03-var-006	u241fe-03-var-013	0	0	200	200
